video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/16/8violet_sands__no_matter_what1080p/26bdaaee7420e9f106081812c0ca0e39.gif","Violet Sands - No Matter What","Violet Sands - No Matter What (2017)","","Andre Andreev","Claudio Rietti","Andre Andreev","DANCING | ANDRE ANDREEV | SLIT SCAN | SLIT-SCAN | DRESS | SLIT | SURREALIST | STUDIO | VIOLET SANDS | ABSTRACT | SURREAL | FORMAL WEAR | ANDREEV","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/24/tumblr_360a5686430ee9b30226021d1751d172_5a2b4218_540/724a02f12d0ff325ad980705eaa54a33.gif","2001: A Space Odyssey","2001: A Space Odyssey (1968)","After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins: a spacecraft manned by two men and the supercomputer HAL 9000.","Ray Lovejoy","Geoffrey Unsworth, John Alcott","","COLORFUL | TRIPPY | SATURATION | PSYCHEDELIC","Altered state | Future | Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/25/original_0b0976cd819df69056ef79ab15ea017d1/da6c6e7e596bd446eb1af67f8ab71068.gif","Animation by Marion Sila","Animation by Marion Sila","","","","","INTERIOR | COOL WHITE | GRAFFITI","Dolly Zoom | Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/21/rMAgWt5/ff7b59b90badb8d4e3deda1962f4469f.gif","Micaël Reynaud (Short)","Micaël Reynaud (Short) (2014)","","","","","DAY | BEACH | EXTERIOR","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/13/5violet_sands__no_matter_what1080p/4478a3d1a04a03a4feb47bc54ea9660d.gif","Violet Sands - No Matter What","Violet Sands - No Matter What (2017)","","Andre Andreev","Claudio Rietti","Andre Andreev","NO MATTER WHAT | ANDRE ANDREEV","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/22/1JimPressingStubenhacker-WasAnderesprod.byRoutingvonSends/cd8c71e5ed19a014ad6bacca3f82a5da.gif","Jim Pressing & Stubenhacker - Was Anderes","Jim Pressing & Stubenhacker - Was Anderes (2014)","","Susanne Nevermann","","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/16/7violet_sands__no_matter_what1080p/18f0bae46bc518b8acb06a6ef336be00.gif","Violet Sands - No Matter What","Violet Sands - No Matter What (2017)","","Andre Andreev","Claudio Rietti","Andre Andreev","DANCING | ANDRE ANDREEV | SLIT SCAN | SLIT-SCAN | DRESS | SLIT | SURREALIST | STUDIO | VIOLET SANDS | ABSTRACT | SURREAL | FORMAL WEAR | ANDREEV","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/02/22/Deb_Never_-_Momentary_Sweetheart_Official_Video_5K0wynr/935520a4d0464be8392e2e143c4499cd.gif","Deb Never - Momentary Sweetheart","Deb Never - Momentary Sweetheart (2023)","","UNCANNY","","","","Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2023/12/25/750_mph_278997313_334571655330143_3871626900921504584_n/b605fe53f8891427dd2fc9af4087b017.gif","Ikea - Infinite Play","Ikea - Infinite Play (2022)","","Paul Hardcastle","Pierre De Kerchove","Fernando Lui","DAY | INTERIOR | WARP | WARM WHITE","Dolly Zoom | Slit-scan"
"https://asset.eyecannndy.com/media/CACHE/images/clip/2024/01/06/drone_360_cam-2/648032b14a219ffbb3bd0e383a5d1bb0.gif","Clip from Mikhail Parkhomenko","Clip from Mikhail Parkhomenko","","Mikhail Parkhomenko (parh0)","","","RUNNING | INTERIOR | DARK | COOL | TRAIN | SUBWAY","FPV Drone | Omnidirectional | Slit-scan"
