video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2024/02/28/261709096574.webp","Beethoven","Beethoven (1992)","","Sheldon Kahn, William D. Gordean","Victor J. Kemper","","MALE | FACE","1990s | Campy | Close-Up | Surprise"
"https://asset.eyecannndy.com/media/clip/2023/12/16/261702699128.webp","Bodies Bodies Bodies","Bodies Bodies Bodies (2022)","","Julia Bloch, Taylor Levy","Jasper Wolf","","WOMAN | CLOSE UP | PINK | FACE | SUBTITLES | HALINA REIJN | TALKING | SWEAT","Close-Up"
"https://asset.eyecannndy.com/media/clip/2023/12/24/261703454091.webp","Severance","Severance (2022)","Mark leads a team of office workers whose memories have been surgically divided between their work and personal lives. When a mysterious colleague appears outside of work, it begins a journey to discover the truth about their jobs.","Erica Freed Marker, Geoffrey Richman, Gershon Hinkson","Jessica Lee Gagné, Matt Mitchell, Suzie Lavelle","Company 3, Tom Poole","BLUE | INTERIOR | COOL | ADAM SCOTT | ELEVATOR","Close-Up | Object POV | Screen POV"
"https://asset.eyecannndy.com/media/clip/2024/01/07/261704609770.webp","Carly Gibert - Dropping Seeds","Carly Gibert - Dropping Seeds (2023)","","Christopher A. Medina","Sonali Chugani","Ben Cerauli","POOL | GROUND | 8 BALL | POOL BALL","Close-Up | Reflections"
"https://asset.eyecannndy.com/media/clip/2024/03/24/261711250993.webp","KYLE - iSpy feat. Lil Yachty","KYLE - iSpy feat. Lil Yachty (2017)","The ""iSpy"" music video by KYLE featuring Lil Yachty combines playful animation with live-action, creating a whimsical and colorful world that reflects the song's lighthearted vibe. It transports the viewer into a carefree, imaginative space where the artists, portrayed as children, explore vibrant, animated landscapes. This creative blend of elements highlights the song's themes of joy and escapism.","Vinnie Hobbs","Rob Witt","","DAY | WOMAN | BEACH | OCEAN | SEDUCTIVE | SUMMER","Close-Up | Profile | Slow Motion | Suggestive"
"https://asset.eyecannndy.com/media/clip/2024/02/14/261707897939.webp","The Menu","The Menu (2022)","A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.","Christopher Tellefsen","Peter Deming","Ross Bartels","GROUND | RING","Close-Up | Ground Level"
"https://asset.eyecannndy.com/media/clip/2024/01/24/261706083889.webp","Birds of Prey","Birds of Prey (2020)","After splitting with the Joker, Harley Quinn joins superheroines Black Canary, Huntress, and Renee Montoya to save a young girl from an evil crime lord.","Cathy Yan","","","2020S | CATHY YAN | BIRDS OF PREY | PEN | HANDWRITING | HANDWRITTEN","Close-Up"
"https://asset.eyecannndy.com/media/clip/2024/01/13/261705106112.webp","Get Out","Get Out (2017)","A young African-American visits his white girlfriend's parents for the weekend, where his simmering uneasiness about their reception of him eventually reaches a boiling point.","Gregory Plotkin","Toby Oliver","Aidan Stanford","HORROR | JORDAN PEELE | CAMERA | THRILLER | SCREEN | GET OUT | DSLR","Close-Up | Screen in Screen"
"https://asset.eyecannndy.com/media/clip/2024/03/04/261709531484.webp","Monster: The Jeffrey Dahmer Story","Monster: The Jeffrey Dahmer Story (2022)","The story of a cannibalistic serial killer named Jeffrey Dahmer, a.k.a. the Milwaukee Monster.","Lyric Ramsey, Nicholas Emme, Peter Grabicki, Robin August","Jason McCormick, John T. Connor","Doug Delaney, Michael Hatzer","INTERIOR | FLASH | DAHMER | CRIMINAL | MUG SHOT","1980s | Close-Up"
"https://asset.eyecannndy.com/media/clip/2024/02/04/261707021609.webp","Do Revenge","Do Revenge (2022)","Drea and Eleanor agree to go after one another's bullies.","David S. Clark, Lori Ball","Brian Burgoyne","Tim Stipan","WOMAN | BAR | NIGHTCLUB","Close-Up | Color Shift | Hard Light | Suggestive"
