video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2024/02/04/261707023868.webp","Everything Everywhere All at Once","Everything Everywhere All at Once (2022)","A middle-aged Chinese immigrant is swept up into an insane adventure in which she alone can save existence by exploring other universes and connecting with the lives she could have led.","Paul Rogers","Larkin Seiple","Alex Bickel","","Anthropo"
"https://asset.eyecannndy.com/media/clip/2024/03/19/261710825397.webp","Dillon Francis, Good Times Ahead - LA On Acid","Dillon Francis, Good Times Ahead - LA On Acid (2023)","Dillon Francis, Good Times Ahead - LA On Acid (2023)","Jacob Ehrlich","Franklin Ricart","Josh Bohoskey","DINNER | FOOD | FISH | ACID","Anthropo | Talking animal"
"https://asset.eyecannndy.com/media/clip/2024/01/13/261705173061.webp","Apple - Miss You","Apple - Miss You (2023)","An electrical outlet yearns to reconnect with the iPhone. But the outlet is left desolate thanks to the now longer lasting battery life of the iPhone 15 Plus.","François Rousselet","","","INTERIOR | APPLE | RAIN | 2020S | OUTLET","Anthropo"
"https://asset.eyecannndy.com/media/clip/2024/01/13/261705173516.webp","Apple - Hello Yellow","Apple - Hello Yellow (2023)","Directed by François Rousselet • Produced by DIVISION","François Dejardin","","","ANIMATION | FLOWER","Anthropo | Ground Level | Live Action"
"https://asset.eyecannndy.com/media/clip/2024/01/07/261704609355.webp","Carly Gibert - Dropping Seeds","Carly Gibert - Dropping Seeds (2023)","","Christopher A. Medina","Sonali Chugani","Ben Cerauli","INTERIOR | DARK | CANDLE | TAROT","Anthropo"
