video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2024/01/23/261706041750.webp","Sokół – Miłość zawsze jest","Sokół – Miłość zawsze jest (2023)","","","","","DAY | EXTERIOR | FLOWERS | 1940S","1940s | Arc | Bullet Time | X-Axis Arc"
"https://asset.eyecannndy.com/media/clip/2023/12/22/261703233840.webp","Downtown Kayoto - Changed it","Downtown Kayoto - Changed it (2023)","","Joe Howat","","","INTERIOR | DARK | COOL | WALL | COLD","Arc | X-Axis Arc"
"https://asset.eyecannndy.com/media/clip/2023/12/23/261703314297.webp","Tim MacMillan - Ferment","Tim MacMillan - Ferment (1999)","In a quiet city square an old man clutches his chest and falls to the ground, and time stands still. We travel from the square, down streets, through buildings – the human condition unfolds in glimpses of frozen moments.","Malcolm MacMillan","","","INTERIOR | OVERHEAD | CYAN","2010s | Arc | Bullet Time | X-Axis Arc"
"https://asset.eyecannndy.com/media/clip/2024/01/21/261705823934.webp","Ziak - Akimbo","Ziak - Akimbo (2022)","","Bleu Désert","Antoine Cormier","","YELLOW | NIGHT | INTERIOR | DARK | SODIUM","Arc | High Angle | X-Axis Arc"
"https://asset.eyecannndy.com/media/clip/2023/12/24/261703409934.webp","Unknown Source","Unknown Source","","","","","","Arc | Void | X-Axis Arc"
