video_url,alt_text,title,description,director,dop,colorist,tags,technique_tags
"https://asset.eyecannndy.com/media/clip/2024/02/08/261707407268.webp","The Jungle Book","The Jungle Book (1967)","Bagheera the Panther and Baloo the Bear have a difficult time trying to convince a boy to leave the jungle for human civilization.","Norman Carlisle, Tom Acosta","","","","Altered state | Animation | Drug trip"
"https://asset.eyecannndy.com/media/clip/2023/12/18/261702861862.webp","GUI","GUI (2019)","","GIU","","","GUI (2019)","Animation | Charcoal | Phenakistiscope"
"https://asset.eyecannndy.com/media/clip/2024/01/30/261706574053.webp","Infinite loop by Feliks Tomasz Konczakowski","Infinite loop by Feliks Tomasz Konczakowski (2017)","","","","","ESCHER","Animation | Infinite Loop | Infinite Zoom"
"https://asset.eyecannndy.com/media/clip/2023/12/20/261703058890.webp","Howl's Moving Castle","Howl's Moving Castle (2004)","When an unconfident young woman is cursed with an old body by a spiteful witch, her only chance of breaking the spell lies with a self-indulgent yet insecure young wizard and his companions in his legged, walking castle.","Takeshi Seyama","Atsushi Okui","","ANIMATION | HAND DRAWN | TAKESHI SEYAMA | 2D | HAYAO MIYAZAKI | ATSUSHI OKUI","Animation"
"https://asset.eyecannndy.com/media/clip/2023/12/19/261702955557.webp","Spirited Away","Spirited Away (2001)","During her family's move to the suburbs, a sullen 10-year-old girl wanders into a world ruled by gods, witches and spirits, a world where humans are changed into beasts.","Takeshi Seyama","Atsushi Okui","Michiyo Yasuda","FLOWERS | HAND DRAWN | TRACKING","Animation | Tracking"
